timestamp,rmssd,coverage,low_frequency,high_frequency
2021-06-21T02:55:00,36.424,0.987,746.644,435.173
2021-06-21T03:00:00,46.585,0.938,553.281,607.554
2021-06-21T03:05:00,46.53,0.988,1290.062,790.345
2021-06-21T03:10:00,42.639,0.946,1705.224,475.403
2021-06-21T03:15:00,33.886,0.966,474.398,289.429
2021-06-21T03:20:00,37.568,0.942,1314.227,310.835
2021-06-21T03:25:00,36.788,0.956,757.74,294.141
2021-06-21T03:30:00,37.445,0.949,600.89,302.031
2021-06-21T03:35:00,26.362,0.98,747.789,129.913
2021-06-21T03:40:00,27.775,0.985,547.073,189.528
2021-06-21T03:45:00,33.659,0.991,741.586,251.793
2021-06-21T03:50:00,33.507,1.002,1047.88,279.649
2021-06-21T03:55:00,31.832,0.993,633.938,219.703
2021-06-21T04:00:00,38.307,1.002,309.366,266.567
2021-06-21T04:05:00,38.684,1.005,356.763,289.381
2021-06-21T04:10:00,38.967,0.998,355.576,253.698
2021-06-21T04:15:00,40.886,0.999,355.006,318.451
2021-06-21T04:20:00,40.616,0.987,246.702,347.075
2021-06-21T04:25:00,46.374,0.998,322.387,397.107
2021-06-21T04:30:00,43.711,0.874,856.384,234.886
2021-06-21T04:35:00,49.699,0.914,1475.707,438.712
2021-06-21T04:40:00,51.335,0.883,6081.916,373.12
2021-06-21T04:45:00,44.396,0.931,990.756,439.217
2021-06-21T04:50:00,54.487,0.946,6633.883,991.153
2021-06-21T04:55:00,48.622,0.956,3738.184,333.194
2021-06-21T05:00:00,50.67,1.003,2856.901,747.117
2021-06-21T05:05:00,40.494,0.997,1544.621,370.899
2021-06-21T05:10:00,36.857,0.929,1529.287,266.063
2021-06-21T05:15:00,43.078,0.993,732.815,374.546
2021-06-21T05:20:00,45.328,1.001,885.861,524.274
2021-06-21T05:25:00,46.86,1.005,914.549,472.85
2021-06-21T05:30:00,42.391,1.001,578.949,411.651
2021-06-21T05:35:00,47.898,0.989,762.145,477.923
2021-06-21T05:40:00,47.519,0.978,1206.6,612.673
2021-06-21T05:45:00,50.63,0.976,1213.916,484.596
2021-06-21T05:50:00,49.571,0.998,589.913,483.896
2021-06-21T05:55:00,54.697,1.001,574.277,705.368
2021-06-21T06:00:00,50.004,0.916,3158.503,523.074
2021-06-21T06:05:00,59.746,0.962,1271.425,827.249
2021-06-21T06:10:00,65.13,0.99,822.319,1266.55
2021-06-21T06:15:00,67.137,0.955,1235.582,1276.534
2021-06-21T06:20:00,55.382,0.97,2321.685,780.524
2021-06-21T06:25:00,58.476,1.003,1039.874,767.037
2021-06-21T06:30:00,60.588,0.922,4460.826,775.843
2021-06-21T06:35:00,53.242,0.996,1118.342,747.113
2021-06-21T06:40:00,61.176,0.987,400.076,1214.188
2021-06-21T06:45:00,60.315,0.939,671.201,828.628
2021-06-21T06:50:00,36.888,1.006,1997.778,321.327
2021-06-21T06:55:00,35.15,0.993,880.613,272.592
2021-06-21T07:00:00,33.498,0.984,875.326,282.041
2021-06-21T07:05:00,48.442,0.861,3086.373,448.169
2021-06-21T07:10:00,44.981,0.954,1469.382,461.043
2021-06-21T07:15:00,38.491,1.001,1527.414,249.589
2021-06-21T07:20:00,35.546,0.988,473.502,189.79
2021-06-21T07:25:00,37.396,1.003,549.577,364.42
2021-06-21T07:30:00,40.119,0.984,819.284,315.953
2021-06-21T07:35:00,47.702,0.946,765.505,393.763
2021-06-21T07:40:00,47.319,0.99,835.217,420.098
2021-06-21T07:45:00,50.019,0.794,823.895,542.695
2021-06-21T09:30:00,51.349,0.954,982.801,654.197
2021-06-21T09:35:00,63.538,0.992,2229.906,934.718
2021-06-21T09:40:00,82.21,0.987,1401.885,1992.76
2021-06-21T09:45:00,77.104,0.975,1198.484,1488.693
2021-06-21T09:50:00,69.713,0.945,1694.506,1301.364
2021-06-21T09:55:00,79.912,0.996,1278.215,1541.351
2021-06-21T10:00:00,66.977,1.002,1220.995,880.822
2021-06-21T10:05:00,71.041,0.96,2601.54,837.813
2021-06-21T10:10:00,65.757,0.995,1211.717,940.577
2021-06-21T10:15:00,67.824,0.996,630.494,1062.808
2021-06-21T10:20:00,70.319,0.961,1017.106,1341.303
2021-06-21T10:25:00,66.805,0.99,431.338,1090.997
2021-06-21T10:30:00,66.066,0.997,747.101,1060.445
2021-06-21T10:35:00,75.278,1.002,710.41,1451.444
