timestamp,rmssd,coverage,low_frequency,high_frequency
2020-12-13T06:40:00,38.48,0.92,433.958,298.782
2020-12-13T06:45:00,41.349,0.892,871.274,263.088
2020-12-13T06:50:00,42.846,0.996,1042.633,392.834
2020-12-13T06:55:00,43.761,0.992,874.507,595.376
2020-12-13T07:00:00,34.69,0.935,705.632,215.267
2020-12-13T07:05:00,33.713,0.988,436.764,276.868
2020-12-13T07:10:00,30.295,0.99,305.611,172.851
2020-12-13T07:15:00,29.478,1.001,454.627,172.358
2020-12-13T07:20:00,28.696,0.906,545.787,158.889
2020-12-13T07:25:00,33.862,0.974,1356.384,355.282
2020-12-13T07:30:00,22.502,1.003,608.625,107.751
2020-12-13T07:35:00,21.219,0.965,257.698,114.607
2020-12-13T07:40:00,21.159,1.004,451.509,139.523
2020-12-13T07:45:00,27.236,0.925,441.657,133.897
2020-12-13T07:50:00,25.009,1.001,810.644,115.996
2020-12-13T07:55:00,33.604,0.955,1194.77,345.03
2020-12-13T08:00:00,34.093,0.975,747.372,320.259
2020-12-13T08:05:00,33.166,0.714,543.92,261.208
2020-12-13T08:10:00,38.164,0.942,2089.124,358.219
2020-12-13T08:15:00,42.084,0.997,2190.751,410.266
2020-12-13T08:20:00,39.793,0.854,2384.726,296.116
2020-12-13T08:25:00,38.841,0.988,1373.177,351.675
2020-12-13T08:30:00,35.744,0.99,570.434,348.287
2020-12-13T08:35:00,38.267,0.987,691.847,421.608
2020-12-13T08:40:00,40.365,1.002,675.001,492.661
2020-12-13T08:45:00,38.618,1.002,941.551,283.81
2020-12-13T08:50:00,41.73,1.003,486.654,398.51
2020-12-13T08:55:00,42.66,0.985,608.26,470.682
2020-12-13T09:00:00,31.608,0.985,836.52,215.551
2020-12-13T09:05:00,29.598,0.959,1033.611,231.342
2020-12-13T09:10:00,22.291,0.979,297.984,119.785
2020-12-13T09:15:00,25.016,1.001,334.53,165.623
2020-12-13T09:20:00,25.422,0.885,866.954,151.639
2020-12-13T09:25:00,30.007,0.979,504.123,201.856
2020-12-13T09:30:00,26.907,0.977,767.16,160.825
2020-12-13T09:35:00,28.79,0.976,1401.705,179.876
2020-12-13T09:40:00,29.292,0.984,911.198,178.173
2020-12-13T09:45:00,29.702,0.902,1371.228,172.791
2020-12-13T09:50:00,39.571,0.958,1677.717,451.971
2020-12-13T09:55:00,47.362,0.962,1689.492,311.048
2020-12-13T10:00:00,51.071,0.98,751.729,584.99
2020-12-13T10:05:00,49.954,1.003,733.867,615.386
2020-12-13T10:10:00,44.155,0.816,1031.753,472.675
2020-12-13T10:15:00,35.162,0.998,650.146,240.521
2020-12-13T10:20:00,39.251,1.004,907.283,442.412
2020-12-13T10:25:00,36.61,0.989,1060.244,307.471
2020-12-13T10:30:00,39.606,1.001,681.489,376.474
2020-12-13T10:35:00,37.542,0.974,1352.834,342.827
2020-12-13T10:40:00,42.313,0.907,1614.587,342.215
2020-12-13T10:45:00,33.266,0.997,704.091,339.379
2020-12-13T10:50:00,29.95,0.876,1157.369,119.296
2020-12-13T10:55:00,34.02,0.992,513.839,336.67
2020-12-13T11:00:00,28.172,1.003,691.271,177.774
2020-12-13T11:05:00,31.82,1.002,1158.076,266.806
2020-12-13T11:10:00,35.311,0.948,551.303,356.816
2020-12-13T11:15:00,33.83,1.001,1643.182,201.784
2020-12-13T11:20:00,32.479,1.004,621.311,210.951
2020-12-13T11:25:00,33.492,1.004,484.168,284.856
2020-12-13T11:30:00,34.057,0.999,528.591,244.199
2020-12-13T11:35:00,40.289,1.003,905.154,392.399
2020-12-13T11:40:00,44.754,0.944,742.725,363.986
2020-12-13T11:45:00,46.726,0.935,1844.923,427.89
2020-12-13T11:50:00,31.898,1.002,732.521,166.625
2020-12-13T11:55:00,31.303,1.002,316.296,206.519
2020-12-13T12:00:00,37.568,0.987,653.163,300.963
2020-12-13T12:05:00,37.492,0.939,797.131,244.591
2020-12-13T12:10:00,42.21,1.002,2269.763,427.818
2020-12-13T12:15:00,30.139,0.979,626.024,211.55
2020-12-13T12:20:00,33.621,0.983,691.474,363.223
2020-12-13T12:25:00,34.398,0.961,1053.761,251.221
2020-12-13T12:30:00,29.484,0.987,597.384,153.049
2020-12-13T12:35:00,37.002,0.947,1984.469,330.408
2020-12-13T12:40:00,41.07,0.954,1248.549,464.473
2020-12-13T12:45:00,43.446,0.95,2749.042,503.502
2020-12-13T12:50:00,43.975,0.933,1366.947,496.448
