timestamp,rmssd,coverage,low_frequency,high_frequency
2021-07-21T04:50:00,44.784,0.93,966.053,294.144
2021-07-21T04:55:00,45.904,1.003,1810.706,419.608
2021-07-21T05:00:00,44.35,0.986,1835.668,371.021
2021-07-21T05:05:00,38.147,0.975,2028.526,323.141
2021-07-21T05:10:00,35.965,1.004,713.376,235.946
2021-07-21T05:15:00,40.523,1.002,1398.817,325.606
2021-07-21T05:20:00,44.101,1.003,457.237,344.603
2021-07-21T05:25:00,49.85,0.94,1247.074,476.851
2021-07-21T05:30:00,53.069,1.006,854.854,509.888
2021-07-21T05:35:00,53.878,1.002,503.897,725.01
2021-07-21T05:40:00,63.959,1.006,658.7,857.629
2021-07-21T05:45:00,61.037,1.001,384.741,874.401
2021-07-21T05:50:00,59.082,0.997,397.702,840.804
2021-07-21T05:55:00,65.598,1.003,562.394,989.226
2021-07-21T06:00:00,65.716,1.004,305.983,1097.082
2021-07-21T06:05:00,52.842,0.888,10775.445,558.215
2021-07-21T06:10:00,57.397,0.958,1373.501,697.55
2021-07-21T06:15:00,40.472,1.004,1738.497,265.922
2021-07-21T06:20:00,62.909,0.836,5009.4,813.353
2021-07-21T06:30:00,59.37,0.731,3054.507,317.151
2021-07-21T06:35:00,54.632,1.004,836.349,581.374
2021-07-21T06:40:00,54.268,0.997,865.801,546.846
2021-07-21T06:45:00,55.355,0.842,1529.139,667.768
2021-07-21T06:50:00,55.848,1.006,970.423,715.799
2021-07-21T06:55:00,60.029,1.0,890.732,715.683
2021-07-21T07:00:00,53.19,0.972,4134.256,503.317
2021-07-21T07:05:00,60.505,1.001,527.165,729.608
2021-07-21T07:10:00,55.897,1.007,646.9,708.948
2021-07-21T07:15:00,51.381,1.003,584.931,463.376
2021-07-21T07:20:00,55.388,0.913,459.048,629.327
2021-07-21T07:25:00,50.642,1.006,2472.761,491.551
2021-07-21T07:30:00,30.685,1.001,378.879,157.8
2021-07-21T07:35:00,24.951,1.003,805.436,99.186
2021-07-21T07:40:00,26.45,0.983,797.347,131.677
2021-07-21T07:45:00,50.994,0.919,3197.434,582.18
2021-07-21T07:50:00,60.978,0.927,1781.736,783.275
2021-07-21T07:55:00,63.444,0.875,2621.205,828.83
2021-07-21T08:00:00,66.826,1.006,1490.606,1077.188
2021-07-21T08:05:00,63.629,0.906,802.12,722.899
2021-07-21T08:10:00,63.287,0.987,5980.293,810.539
2021-07-21T08:15:00,57.664,0.967,601.195,656.983
2021-07-21T08:20:00,56.118,0.93,809.595,516.105
2021-07-21T08:25:00,65.319,0.992,1201.32,816.268
2021-07-21T08:30:00,56.128,0.772,940.902,628.262
2021-07-21T08:35:00,80.976,0.951,5952.851,1166.07
2021-07-21T08:45:00,52.775,0.724,1527.585,447.118
2021-07-21T08:55:00,60.31,0.73,495.313,716.92
2021-07-21T09:15:00,55.208,0.848,366.208,639.98
2021-07-21T09:25:00,90.749,0.942,1237.468,1728.251
2021-07-21T09:30:00,85.198,0.965,910.97,1934.878
2021-07-21T09:35:00,60.618,1.002,3062.239,852.684
2021-07-21T09:40:00,60.376,1.002,3115.849,856.082
2021-07-21T09:45:00,59.506,1.006,954.796,1122.296
2021-07-21T09:50:00,67.566,0.988,2178.703,1528.916
2021-07-21T09:55:00,41.053,0.808,1482.886,274.749
2021-07-21T10:00:00,55.182,0.981,1258.305,876.931
2021-07-21T10:05:00,62.031,0.942,4645.94,2030.487
2021-07-21T10:10:00,53.518,0.914,9397.127,2181.84
2021-07-21T10:15:00,45.251,0.934,2380.036,365.388
2021-07-21T10:20:00,51.231,1.004,984.494,582.438
2021-07-21T10:25:00,51.601,1.003,769.875,485.975
2021-07-21T10:30:00,52.111,0.851,2970.732,305.899
2021-07-21T10:35:00,56.87,1.004,2028.46,664.433
2021-07-21T10:40:00,43.488,0.956,1284.229,344.803
2021-07-21T10:45:00,32.541,1.003,574.634,232.507
2021-07-21T10:50:00,37.281,0.947,417.958,253.381
2021-07-21T10:55:00,29.541,1.0,1543.786,175.483
2021-07-21T11:00:00,43.351,0.942,1797.633,345.942
2021-07-21T11:05:00,42.54,0.976,3717.822,548.704
2021-07-21T11:10:00,44.12,0.966,4277.573,366.315
2021-07-21T11:15:00,41.947,0.959,1215.092,284.066
2021-07-21T11:20:00,40.293,1.003,1063.293,374.041
2021-07-21T11:25:00,57.304,0.875,2141.299,700.947
