timestamp,rmssd,coverage,low_frequency,high_frequency
2021-07-16T04:35:00,35.486,1.001,664.094,295.098
2021-07-16T04:40:00,31.292,0.959,346.107,293.411
2021-07-16T04:45:00,34.647,0.93,993.989,349.711
2021-07-16T04:50:00,39.003,0.874,876.481,304.915
2021-07-16T04:55:00,39.642,0.957,1639.493,406.865
2021-07-16T05:00:00,38.324,0.839,1129.025,411.094
2021-07-16T05:05:00,49.974,0.939,1099.101,549.643
2021-07-16T05:10:00,43.893,0.932,530.792,443.759
2021-07-16T05:15:00,43.283,0.985,848.421,380.407
2021-07-16T05:20:00,44.505,0.965,802.024,444.615
2021-07-16T05:25:00,40.243,0.959,441.727,340.902
2021-07-16T05:30:00,41.111,0.794,1402.867,347.86
2021-07-16T05:35:00,44.998,1.001,1798.462,390.093
2021-07-16T05:40:00,46.303,1.002,304.067,459.512
2021-07-16T05:45:00,48.041,1.004,579.488,533.464
2021-07-16T05:50:00,51.883,0.929,3587.744,390.773
2021-07-16T05:55:00,58.001,0.899,2258.525,739.334
2021-07-16T06:00:00,37.942,1.003,587.154,369.025
2021-07-16T06:05:00,25.302,0.976,254.687,189.611
2021-07-16T06:10:00,26.693,0.976,576.482,185.753
2021-07-16T06:15:00,41.968,1.003,658.097,506.673
2021-07-16T06:20:00,44.026,1.003,800.83,563.952
2021-07-16T06:25:00,41.655,0.952,3508.533,503.587
2021-07-16T06:30:00,37.002,0.995,1806.98,267.683
2021-07-16T06:50:00,48.196,0.979,988.327,595.271
2021-07-16T06:55:00,55.322,1.003,678.557,656.829
2021-07-16T07:00:00,64.95,1.005,417.563,1167.601
2021-07-16T07:05:00,59.346,1.001,1514.343,905.598
2021-07-16T07:10:00,43.645,1.005,602.221,443.795
2021-07-16T07:15:00,47.835,1.003,524.195,448.559
2021-07-16T07:20:00,49.166,1.003,672.911,489.396
2021-07-16T07:25:00,54.104,1.006,428.894,733.611
2021-07-16T07:30:00,53.155,1.003,554.707,668.616
2021-07-16T07:35:00,54.561,0.954,2642.681,569.402
2021-07-16T07:40:00,45.283,1.002,1510.211,335.703
2021-07-16T07:45:00,50.421,0.868,1770.042,439.905
2021-07-16T07:50:00,35.784,0.981,883.724,375.695
2021-07-16T07:55:00,33.48,0.967,2363.174,291.474
2021-07-16T08:00:00,40.56,0.939,752.658,233.864
2021-07-16T08:05:00,57.517,0.977,1428.535,749.349
2021-07-16T08:10:00,45.799,0.969,3087.287,530.209
2021-07-16T08:15:00,42.607,1.005,478.871,495.053
2021-07-16T08:20:00,50.084,0.99,1304.7,459.973
2021-07-16T08:25:00,62.266,0.968,1494.722,859.643
2021-07-16T08:30:00,62.897,0.94,1283.716,872.537
2021-07-16T08:35:00,61.361,0.976,637.944,668.878
2021-07-16T08:40:00,51.596,0.972,478.341,485.477
2021-07-16T08:45:00,71.281,0.905,2502.11,846.577
2021-07-16T08:50:00,58.22,1.002,510.907,705.151
2021-07-16T08:55:00,58.214,1.006,547.845,624.361
2021-07-16T09:00:00,68.78,0.932,3359.95,812.935
2021-07-16T09:05:00,67.507,0.929,2413.487,931.761
2021-07-16T09:10:00,54.679,0.956,4326.718,578.102
2021-07-16T09:15:00,61.084,0.925,2036.276,711.416
2021-07-16T09:20:00,49.027,1.004,1235.09,447.501
2021-07-16T09:25:00,54.845,0.753,1356.367,703.209
2021-07-16T09:30:00,61.114,0.855,1571.894,512.785
2021-07-16T09:35:00,54.696,0.914,997.18,489.613
2021-07-16T09:40:00,53.992,0.89,2429.298,518.628
2021-07-16T09:45:00,58.237,0.943,2717.007,746.753
2021-07-16T09:50:00,52.572,0.9,4578.268,390.003
