timestamp,rmssd,coverage,low_frequency,high_frequency
2022-04-17T05:50:00,22.15,0.931,194.58,174.458
2022-04-17T05:55:00,25.702,0.988,561.803,235.902
2022-04-17T06:00:00,22.885,1.003,411.235,268.878
2022-04-17T06:05:00,25.434,1.003,398.56,256.24
2022-04-17T06:10:00,26.246,1.002,178.61,231.173
2022-04-17T06:15:00,28.28,1.005,451.496,310.489
2022-04-17T06:20:00,24.688,1.001,214.847,211.386
2022-04-17T06:25:00,24.639,0.956,837.022,206.785
2022-04-17T06:30:00,24.571,1.0,399.215,221.839
2022-04-17T06:35:00,26.932,1.005,468.056,268.0
2022-04-17T06:40:00,25.119,0.969,398.062,218.348
2022-04-17T06:45:00,24.158,1.004,504.951,182.751
2022-04-17T06:50:00,11.465,0.979,494.836,36.35
2022-04-17T06:55:00,11.338,1.002,255.378,35.533
2022-04-17T07:00:00,15.939,0.967,607.078,92.281
2022-04-17T07:05:00,16.623,1.002,436.372,92.352
2022-04-17T07:10:00,16.753,1.001,386.812,84.252
2022-04-17T07:15:00,22.039,0.997,827.269,225.971
2022-04-17T07:20:00,21.718,1.003,472.466,179.554
2022-04-17T07:25:00,22.67,1.004,357.331,193.629
2022-04-17T07:30:00,24.948,0.944,693.989,203.117
2022-04-17T07:35:00,29.038,1.003,366.154,361.096
2022-04-17T07:40:00,24.029,1.004,252.739,304.694
2022-04-17T07:45:00,23.5,0.948,772.976,194.815
2022-04-17T07:50:00,22.753,0.961,1930.285,182.072
2022-04-17T07:55:00,32.309,0.976,2486.938,260.379
2022-04-17T08:00:00,22.214,0.939,1175.273,122.03
2022-04-17T08:05:00,13.197,1.002,392.577,55.318
2022-04-17T08:10:00,14.63,0.98,1080.634,71.286
2022-04-17T08:15:00,20.638,0.96,1258.927,175.847
2022-04-17T08:20:00,21.326,1.004,1022.065,182.807
2022-04-17T08:25:00,15.656,0.97,577.874,34.001
2022-04-17T08:30:00,13.115,1.003,345.274,41.85
2022-04-17T08:35:00,26.665,0.914,1234.166,135.756
2022-04-17T08:40:00,23.758,0.915,1472.413,164.308
2022-04-17T08:45:00,30.207,0.916,1657.985,248.76
2022-04-17T08:50:00,31.374,1.002,1118.711,325.735
2022-04-17T08:55:00,31.054,0.935,1240.353,349.799
2022-04-17T09:00:00,28.946,1.003,664.662,244.517
2022-04-17T09:05:00,32.139,0.972,584.621,377.66
2022-04-17T09:10:00,41.567,0.956,2684.332,311.428
2022-04-17T09:15:00,37.143,0.896,3552.05,339.829
2022-04-17T09:20:00,17.383,0.804,638.844,133.692
2022-04-17T09:50:00,16.28,0.823,318.811,94.464
2022-04-17T09:55:00,13.496,0.972,160.535,105.804
2022-04-17T10:00:00,13.881,0.863,444.661,69.323
2022-04-17T10:05:00,20.439,1.003,611.04,188.327
2022-04-17T10:10:00,22.647,0.976,675.101,134.276
2022-04-17T10:15:00,19.443,0.983,687.572,118.888
2022-04-17T10:20:00,25.755,0.966,730.347,236.503
2022-04-17T10:25:00,33.653,0.888,1705.265,312.334
2022-04-17T10:30:00,29.436,0.994,1387.351,322.53
2022-04-17T10:35:00,26.844,0.96,623.317,207.276
2022-04-17T10:40:00,34.388,0.951,1554.082,457.492
2022-04-17T10:45:00,33.196,0.943,1499.05,205.186
2022-04-17T10:50:00,31.97,1.002,866.535,345.704
2022-04-17T10:55:00,32.209,1.004,755.761,301.801
