timestamp,rmssd,coverage,low_frequency,high_frequency
2021-04-14T03:15:00,50.972,0.906,279.513,589.925
2021-04-14T03:20:00,97.329,0.887,2308.333,2443.617
2021-04-14T03:25:00,96.112,0.917,2553.632,2120.241
2021-04-14T03:30:00,63.976,0.891,1113.672,1281.783
2021-04-14T03:35:00,67.954,0.873,1371.89,719.327
2021-04-14T03:40:00,72.166,0.918,877.498,919.769
2021-04-14T03:45:00,58.003,0.969,833.034,755.991
2021-04-14T03:50:00,59.673,0.868,2266.604,964.553
2021-04-14T03:55:00,49.38,0.986,505.999,547.049
2021-04-14T04:00:00,50.123,0.874,4121.599,640.757
2021-04-14T04:05:00,52.989,1.006,2575.076,890.49
2021-04-14T04:10:00,36.836,0.955,1125.934,285.316
2021-04-14T04:15:00,39.319,0.938,529.988,356.203
2021-04-14T04:20:00,44.773,0.96,1795.982,425.19
2021-04-14T04:25:00,56.549,0.886,2836.014,765.007
2021-04-14T04:30:00,46.998,0.918,1112.33,573.469
2021-04-14T04:35:00,54.956,0.987,1232.611,848.704
2021-04-14T04:40:00,46.155,0.706,2171.832,394.066
2021-04-14T04:50:00,37.862,0.793,1185.229,388.652
2021-04-14T04:55:00,46.091,0.797,1184.69,534.569
2021-04-14T05:00:00,41.87,0.748,891.337,584.605
2021-04-14T05:05:00,38.87,0.855,1307.699,296.399
2021-04-14T05:20:00,43.179,1.003,895.22,385.317
2021-04-14T05:25:00,49.07,0.853,1131.834,502.81
2021-04-14T05:30:00,48.473,0.957,2598.069,474.846
2021-04-14T05:35:00,63.255,0.953,2851.632,938.25
2021-04-14T05:40:00,55.671,0.933,1881.618,974.545
2021-04-14T05:45:00,56.145,0.966,2006.947,825.842
2021-04-14T05:50:00,47.371,0.977,4954.464,588.693
2021-04-14T05:55:00,36.654,0.928,2221.241,346.326
2021-04-14T06:00:00,31.501,0.942,3316.31,165.717
2021-04-14T06:05:00,38.262,0.985,1605.333,371.384
2021-04-14T06:10:00,27.733,1.001,1312.562,233.782
2021-04-14T06:15:00,22.421,0.964,499.999,109.896
2021-04-14T06:20:00,37.726,0.953,1021.528,291.174
2021-04-14T06:25:00,19.94,0.923,352.66,47.472
2021-04-14T06:30:00,45.952,0.956,521.953,654.94
2021-04-14T06:35:00,49.944,0.957,1093.61,582.586
2021-04-14T06:40:00,43.409,1.002,1512.045,337.367
2021-04-14T06:45:00,32.864,0.85,949.36,110.454
2021-04-14T06:50:00,37.679,1.0,2147.917,358.439
2021-04-14T06:55:00,39.767,0.954,1472.575,346.012
2021-04-14T07:00:00,38.882,0.976,579.541,429.28
2021-04-14T07:05:00,36.16,0.988,1116.954,330.643
2021-04-14T07:10:00,37.212,0.972,542.323,467.593
2021-04-14T07:15:00,35.744,1.0,534.98,330.279
2021-04-14T07:20:00,41.707,0.989,656.483,375.929
2021-04-14T07:25:00,38.854,0.895,508.928,362.593
2021-04-14T07:30:00,41.274,1.002,855.028,570.254
2021-04-14T07:35:00,43.858,0.975,1336.445,531.278
2021-04-14T07:40:00,37.767,1.006,747.59,320.396
2021-04-14T07:45:00,44.717,0.999,508.508,741.299
2021-04-14T07:50:00,40.623,0.94,705.174,495.867
2021-04-14T07:55:00,51.978,0.953,3289.365,713.972
2021-04-14T08:00:00,34.381,0.933,1176.366,200.115
2021-04-14T08:05:00,36.733,0.942,1442.82,305.119
2021-04-14T08:10:00,38.829,1.005,1692.396,308.335
2021-04-14T08:15:00,36.289,0.981,221.252,446.05
2021-04-14T08:20:00,33.825,0.857,1672.864,212.421
2021-04-14T08:25:00,31.843,1.005,869.298,223.339
2021-04-14T08:30:00,27.294,0.984,541.413,165.942
2021-04-14T08:35:00,30.388,0.85,2812.947,311.417
2021-04-14T08:40:00,38.361,0.881,2020.926,233.303
2021-04-14T08:45:00,42.447,0.998,1669.971,507.08
2021-04-14T08:50:00,26.699,0.991,634.441,188.182
2021-04-14T08:55:00,48.784,0.932,1023.772,550.141
2021-04-14T09:00:00,38.654,0.975,1237.939,329.138
2021-04-14T09:05:00,39.875,1.002,1371.087,605.097
2021-04-14T09:10:00,41.23,1.003,1208.994,457.47
2021-04-14T09:15:00,37.477,0.763,1794.334,300.314
2021-04-14T09:30:00,34.143,1.001,944.109,289.706
2021-04-14T09:35:00,34.202,0.814,853.945,240.596
2021-04-14T09:40:00,33.173,0.949,1084.1,257.429
2021-04-14T09:45:00,36.956,0.94,2150.913,278.279
2021-04-14T09:50:00,40.12,0.964,2048.801,396.198
2021-04-14T09:55:00,42.823,0.836,2281.554,490.337
2021-04-14T10:00:00,35.433,0.883,2683.965,190.566
2021-04-14T10:05:00,37.545,0.97,1708.869,327.209
2021-04-14T10:10:00,25.676,0.949,1209.388,203.797
2021-04-14T10:15:00,30.93,0.968,1291.826,179.297
2021-04-14T10:20:00,26.389,0.974,677.162,142.101
2021-04-14T10:25:00,26.956,0.956,672.27,176.53
2021-04-14T10:30:00,27.018,0.92,730.788,280.028
2021-04-14T10:35:00,31.984,0.94,1596.134,250.827
2021-04-14T10:40:00,35.605,0.941,2486.455,159.984
2021-04-14T10:45:00,35.506,0.951,982.153,281.799
2021-04-14T10:50:00,30.72,1.003,604.227,255.237
2021-04-14T10:55:00,36.847,0.889,2029.65,346.02
2021-04-14T11:00:00,39.723,0.941,1832.963,266.751
2021-04-14T11:05:00,35.378,0.725,1329.025,285.495
2021-04-14T11:10:00,30.404,0.784,1450.67,184.038
