timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2022-05-19T11:51:30,12.6,0.9,8.591,-1.0,0.0,0.0,12.6,0.9,8.591,-1.0,0.0,1.5
2022-05-28T03:55:30,14.8,0.7,6.09,14.8,0.7,6.09,13.4,0.7,8.327,15.4,1.4,3.313
