timestamp,rmssd,coverage,low_frequency,high_frequency
2021-10-21T02:00:00,28.097,0.797,363.293,261.446
2021-10-21T02:05:00,37.914,0.984,934.446,595.147
2021-10-21T02:10:00,40.927,0.998,789.097,628.857
2021-10-21T02:15:00,40.852,1.002,606.837,628.658
2021-10-21T02:20:00,37.7,0.968,724.18,452.148
2021-10-21T02:25:00,36.851,0.968,1122.469,522.609
2021-10-21T02:30:00,44.019,0.924,611.58,678.197
2021-10-21T02:35:00,59.128,0.954,1079.8,1053.604
2021-10-21T02:45:00,25.931,1.001,317.308,189.868
2021-10-21T02:50:00,20.437,1.004,265.334,59.404
2021-10-21T02:55:00,20.407,1.002,419.636,98.606
2021-10-21T03:00:00,20.577,0.975,349.165,130.365
2021-10-21T03:05:00,23.951,1.001,990.46,89.461
2021-10-21T03:10:00,26.386,0.996,671.276,179.887
2021-10-21T03:15:00,36.258,0.902,1286.457,259.747
2021-10-21T03:20:00,38.147,1.002,1796.647,354.552
2021-10-21T03:25:00,41.033,0.993,1663.667,542.367
2021-10-21T03:30:00,35.045,1.003,1218.433,363.784
2021-10-21T03:35:00,39.199,1.003,860.958,324.902
2021-10-21T03:40:00,41.673,0.989,713.478,406.157
2021-10-21T03:45:00,42.308,1.005,755.572,474.097
2021-10-21T03:50:00,43.341,1.003,450.85,487.436
2021-10-21T03:55:00,41.747,1.003,453.43,537.999
2021-10-21T04:00:00,45.325,1.004,749.417,520.775
2021-10-21T04:05:00,44.381,1.002,701.764,493.931
2021-10-21T04:10:00,43.664,1.004,551.379,485.426
2021-10-21T04:15:00,43.377,1.004,801.948,571.969
2021-10-21T04:20:00,43.525,0.947,586.029,495.034
2021-10-21T04:25:00,55.756,0.909,3747.869,817.759
2021-10-21T04:30:00,44.979,0.951,537.307,456.738
2021-10-21T04:35:00,34.039,1.002,1195.152,293.844
2021-10-21T04:40:00,34.53,0.997,694.539,329.309
2021-10-21T04:45:00,32.65,0.907,469.571,354.381
2021-10-21T04:50:00,41.958,0.968,1900.883,352.137
2021-10-21T04:55:00,39.875,0.827,1962.366,186.53
2021-10-21T05:00:00,42.699,0.971,1326.262,446.829
2021-10-21T05:05:00,39.336,1.004,752.912,384.521
2021-10-21T05:10:00,40.38,1.005,767.36,431.181
2021-10-21T05:15:00,40.15,0.885,1222.401,376.451
2021-10-21T05:20:00,49.459,0.832,1735.156,447.263
2021-10-21T05:25:00,54.068,0.997,3523.451,783.221
2021-10-21T05:30:00,48.494,0.9,3616.383,490.1
2021-10-21T05:35:00,48.501,0.867,1595.401,460.047
2021-10-21T05:40:00,42.499,1.005,2429.886,399.713
2021-10-21T05:45:00,32.271,0.987,2573.919,225.072
2021-10-21T05:50:00,26.683,1.005,1766.858,182.67
2021-10-21T05:55:00,25.333,0.965,589.579,143.899
2021-10-21T06:00:00,30.868,0.963,1357.148,207.56
2021-10-21T06:05:00,25.045,1.0,3093.884,537.811
2021-10-21T06:10:00,29.091,1.003,1706.72,193.894
2021-10-21T06:15:00,27.564,1.001,1174.146,139.689
2021-10-21T06:20:00,27.629,1.005,1749.413,179.844
2021-10-21T06:25:00,31.362,0.971,1502.578,200.864
2021-10-21T06:30:00,40.18,0.962,913.741,423.912
2021-10-21T06:35:00,38.837,0.94,1432.09,252.536
2021-10-21T06:45:00,62.361,1.003,2504.878,759.887
2021-10-21T06:50:00,49.997,0.982,1113.518,446.629
2021-10-21T06:55:00,56.355,1.003,2494.215,712.521
2021-10-21T07:00:00,57.235,0.923,3354.883,453.039
2021-10-21T07:05:00,49.357,0.946,2699.245,401.555
