timestamp,rmssd,coverage,low_frequency,high_frequency
2021-03-31T03:55:00,52.931,0.97,1651.251,1079.629
2021-03-31T04:00:00,49.711,0.973,917.202,657.75
2021-03-31T04:05:00,47.656,0.984,2162.756,711.188
2021-03-31T04:10:00,47.666,0.95,743.415,704.022
2021-03-31T04:15:00,47.895,1.003,599.662,741.77
2021-03-31T04:20:00,44.457,1.004,380.394,630.932
2021-03-31T04:25:00,43.069,1.002,577.403,650.803
2021-03-31T04:30:00,40.572,1.003,581.767,569.522
2021-03-31T04:35:00,21.958,1.003,157.358,147.806
2021-03-31T04:40:00,18.938,1.002,262.912,83.373
2021-03-31T04:45:00,34.409,0.926,2546.214,331.238
2021-03-31T04:50:00,43.779,0.885,1373.702,498.088
2021-03-31T04:55:00,48.781,0.971,1098.569,997.063
2021-03-31T05:00:00,41.539,0.968,1021.415,430.461
2021-03-31T05:05:00,45.339,1.004,548.44,633.142
2021-03-31T05:10:00,50.604,1.003,305.067,919.254
2021-03-31T05:15:00,50.834,0.992,429.002,911.318
2021-03-31T05:20:00,49.086,0.966,332.407,909.812
2021-03-31T05:25:00,50.23,1.002,625.631,992.189
2021-03-31T05:30:00,51.495,1.005,453.777,967.606
2021-03-31T05:35:00,47.834,1.002,389.488,853.492
2021-03-31T05:40:00,48.192,1.004,452.505,887.459
2021-03-31T05:45:00,49.531,1.001,488.539,888.947
2021-03-31T05:50:00,32.893,0.962,630.858,362.473
2021-03-31T05:55:00,18.937,1.004,159.912,111.776
2021-03-31T06:00:00,24.461,1.001,1836.365,132.565
2021-03-31T06:05:00,28.152,0.989,564.914,254.95
2021-03-31T06:10:00,25.906,1.004,694.584,217.595
2021-03-31T06:15:00,38.007,0.976,3850.518,317.139
2021-03-31T06:20:00,36.588,0.996,1081.49,280.371
2021-03-31T06:25:00,34.854,1.005,975.24,274.218
2021-03-31T06:30:00,35.255,1.001,772.29,384.208
2021-03-31T06:35:00,46.894,0.88,2161.243,514.363
2021-03-31T06:40:00,47.178,1.006,1377.046,588.179
2021-03-31T06:45:00,51.238,0.931,1857.549,706.93
2021-03-31T06:50:00,48.844,0.979,2168.047,669.782
2021-03-31T06:55:00,46.222,1.004,1889.517,567.294
2021-03-31T07:00:00,42.723,0.962,1749.896,271.424
2021-03-31T07:05:00,48.905,0.952,5455.068,647.601
2021-03-31T07:10:00,44.287,0.972,2556.088,462.916
2021-03-31T07:15:00,35.647,1.002,413.651,362.5
2021-03-31T07:20:00,33.08,0.945,1559.24,322.379
2021-03-31T07:25:00,33.491,0.889,674.143,222.217
2021-03-31T07:30:00,38.661,0.984,1187.097,502.686
2021-03-31T07:35:00,29.806,0.991,1109.562,127.969
2021-03-31T07:40:00,32.75,0.988,768.57,228.127
2021-03-31T07:45:00,33.093,1.005,1656.831,271.123
2021-03-31T07:50:00,36.344,0.9,1409.063,404.332
2021-03-31T07:55:00,36.264,0.985,703.526,398.977
2021-03-31T08:00:00,41.438,0.927,1792.558,305.747
2021-03-31T08:05:00,41.443,1.005,2674.165,410.553
2021-03-31T08:10:00,47.213,0.993,470.815,747.122
2021-03-31T08:15:00,45.906,1.001,526.375,852.555
2021-03-31T08:20:00,46.129,1.003,1222.07,786.632
2021-03-31T08:25:00,43.234,1.004,861.284,590.706
2021-03-31T08:30:00,45.799,0.908,1826.435,519.145
2021-03-31T08:35:00,43.593,0.998,710.243,549.155
2021-03-31T08:40:00,44.433,0.953,4513.718,642.587
2021-03-31T08:45:00,38.59,0.965,2157.007,305.06
2021-03-31T08:50:00,36.655,1.004,987.3,352.013
2021-03-31T08:55:00,38.791,0.963,943.429,353.869
2021-03-31T09:00:00,36.739,0.99,2146.065,445.808
2021-03-31T09:05:00,31.038,0.911,1893.88,240.374
2021-03-31T09:10:00,34.452,0.967,1332.896,312.552
2021-03-31T09:15:00,31.947,0.974,1576.509,216.884
2021-03-31T09:20:00,41.887,0.885,2536.619,432.675
2021-03-31T09:25:00,35.528,0.989,719.906,219.617
2021-03-31T09:30:00,49.754,0.903,3060.725,631.809
2021-03-31T09:35:00,50.901,0.865,1637.868,706.669
2021-03-31T09:40:00,43.092,0.976,1164.332,409.85
2021-03-31T09:45:00,45.231,0.995,549.194,567.312
2021-03-31T09:50:00,46.499,1.006,565.562,539.527
2021-03-31T09:55:00,42.877,0.934,2898.541,547.956
2021-03-31T10:00:00,48.627,0.85,5173.513,516.022
2021-03-31T10:05:00,49.86,0.825,1823.548,527.049
2021-03-31T10:10:00,40.803,0.863,946.598,493.192
2021-03-31T10:25:00,36.058,0.774,562.947,341.927
2021-03-31T10:30:00,36.363,0.861,396.907,392.158
2021-03-31T10:35:00,40.661,0.94,824.345,495.813
2021-03-31T10:40:00,34.233,0.983,664.997,397.685
2021-03-31T10:45:00,28.5,0.995,366.779,258.171
2021-03-31T10:50:00,18.47,1.003,288.69,92.141
2021-03-31T10:55:00,18.499,0.992,165.315,77.702
2021-03-31T11:00:00,33.161,0.892,2031.98,280.059
2021-03-31T11:05:00,41.333,0.906,2378.278,326.033
2021-03-31T11:10:00,40.798,0.944,1858.786,416.08
2021-03-31T11:15:00,43.805,0.968,1109.324,505.688
2021-03-31T11:20:00,43.239,0.728,2011.341,456.355
2021-03-31T11:25:00,41.54,0.955,1508.642,314.602
2021-03-31T11:30:00,36.678,0.993,1299.581,424.461
2021-03-31T11:35:00,37.914,0.963,1046.237,438.429
2021-03-31T11:40:00,37.358,1.005,870.288,484.756
2021-03-31T11:45:00,36.115,0.965,681.432,447.352
2021-03-31T11:50:00,38.594,0.957,1181.572,513.761
2021-03-31T11:55:00,41.595,0.912,3742.421,628.141
2021-03-31T12:00:00,47.568,0.939,1971.901,670.481
2021-03-31T12:05:00,42.282,0.98,953.575,535.472
2021-03-31T12:10:00,39.518,0.876,1278.302,547.676
2021-03-31T12:15:00,45.293,0.977,1116.091,625.842
2021-03-31T12:20:00,34.79,0.985,1710.181,196.202
2021-03-31T12:25:00,30.182,0.975,536.722,239.792
2021-03-31T12:30:00,27.538,0.721,897.501,223.133
