timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2022-03-23T12:48:00,13.8,0.8,5.48,13.8,0.8,5.48,13.2,0.9,8.427,16.6,1.0,3.052
2022-03-30T12:29:00,13.6,1.5,12.565,13.4,1.2,3.953,13.6,1.5,12.565,18.0,2.1,3.627
