timestamp,rmssd,coverage,low_frequency,high_frequency
2021-10-03T03:35:00,58.156,0.822,866.02,926.867
2021-10-03T03:40:00,65.262,0.997,1739.759,1149.372
2021-10-03T03:45:00,60.748,0.979,1230.012,881.85
2021-10-03T03:50:00,53.586,0.998,1044.734,672.754
2021-10-03T03:55:00,46.036,1.004,428.994,536.035
2021-10-03T04:00:00,52.502,0.996,542.803,825.469
2021-10-03T04:05:00,44.751,1.006,325.435,412.844
2021-10-03T04:10:00,59.141,0.931,13696.841,937.993
2021-10-03T04:15:00,57.969,0.907,4574.654,546.337
2021-10-03T04:20:00,62.385,1.007,1225.649,1226.717
2021-10-03T04:25:00,59.779,0.888,3957.902,1039.675
2021-10-03T04:30:00,61.666,1.004,2240.119,1153.428
2021-10-03T04:35:00,62.134,1.003,2164.961,1327.879
2021-10-03T04:40:00,52.859,0.953,1707.428,640.629
2021-10-03T04:45:00,42.821,1.003,1409.543,487.647
2021-10-03T04:50:00,39.97,0.932,1021.619,462.752
2021-10-03T04:55:00,43.743,1.004,1230.523,692.809
2021-10-03T05:00:00,43.169,1.003,1696.885,387.95
2021-10-03T05:05:00,42.286,0.95,1498.707,343.791
2021-10-03T05:10:00,45.044,0.947,2859.267,492.229
2021-10-03T05:15:00,41.957,1.005,1716.759,357.634
2021-10-03T05:20:00,48.702,0.917,379.328,557.728
2021-10-03T05:25:00,52.391,1.004,330.515,589.077
2021-10-03T05:30:00,55.321,0.961,8039.194,513.379
2021-10-03T05:35:00,48.278,0.996,591.503,481.416
2021-10-03T05:40:00,47.817,1.001,500.156,413.191
2021-10-03T05:45:00,42.688,1.006,478.111,295.958
2021-10-03T05:50:00,45.317,1.002,188.779,427.874
2021-10-03T05:55:00,41.285,1.004,378.212,326.977
2021-10-03T06:00:00,36.753,1.005,276.136,263.757
2021-10-03T06:05:00,38.926,0.871,2771.232,173.997
2021-10-03T06:10:00,50.678,0.981,1218.045,548.112
2021-10-03T06:15:00,52.821,1.001,995.486,768.853
2021-10-03T06:20:00,53.991,1.004,3112.824,743.885
2021-10-03T06:25:00,52.498,0.987,1014.88,707.635
2021-10-03T06:30:00,50.473,1.005,1506.619,778.23
2021-10-03T06:35:00,35.322,1.003,622.04,275.487
2021-10-03T06:40:00,47.861,0.952,1703.193,425.448
2021-10-03T06:45:00,50.82,1.006,2938.134,641.105
2021-10-03T06:50:00,52.248,0.883,1280.099,595.808
2021-10-03T06:55:00,44.658,0.998,1481.918,561.078
2021-10-03T07:00:00,40.699,0.923,1116.308,289.706
2021-10-03T07:05:00,39.617,0.916,853.066,368.083
2021-10-03T07:10:00,51.664,0.912,2199.98,694.68
2021-10-03T07:15:00,58.291,0.89,6302.443,387.217
2021-10-03T07:20:00,55.564,0.974,2912.735,658.754
2021-10-03T07:25:00,51.341,0.996,1321.926,685.508
2021-10-03T07:30:00,49.108,0.996,1434.355,596.379
2021-10-03T07:35:00,44.08,0.981,1308.763,469.84
2021-10-03T07:40:00,40.012,1.004,904.17,308.823
2021-10-03T07:45:00,36.722,1.004,2003.564,325.087
2021-10-03T07:50:00,28.046,1.002,411.614,163.319
2021-10-03T07:55:00,36.389,0.99,1274.411,300.939
2021-10-03T08:00:00,46.377,0.956,1664.206,466.455
2021-10-03T08:05:00,57.761,0.997,1160.059,898.499
2021-10-03T08:15:00,54.493,0.956,1104.256,992.175
2021-10-03T08:20:00,62.272,0.985,1762.611,886.454
2021-10-03T08:25:00,67.734,0.9,3817.378,1109.527
2021-10-03T08:30:00,59.077,0.941,2720.706,773.338
2021-10-03T08:35:00,59.591,1.003,847.013,863.097
2021-10-03T08:40:00,60.998,1.006,484.543,1067.491
2021-10-03T08:45:00,51.884,0.929,1203.199,716.418
2021-10-03T08:50:00,54.84,0.896,1880.672,678.607
2021-10-03T08:55:00,50.287,0.961,2778.954,382.574
2021-10-03T09:00:00,49.979,0.976,2513.673,438.171
2021-10-03T09:05:00,34.384,1.003,879.631,306.599
2021-10-03T09:10:00,38.211,0.983,1794.557,310.778
2021-10-03T09:15:00,27.057,0.998,261.958,150.417
