timestamp,rmssd,coverage,low_frequency,high_frequency
2021-04-04T02:10:00,24.486,1.003,665.415,186.351
2021-04-04T02:15:00,25.562,1.002,580.652,207.779
2021-04-04T02:20:00,23.107,0.993,224.085,200.704
2021-04-04T02:25:00,29.32,0.857,755.641,178.277
2021-04-04T02:30:00,33.8,1.002,739.126,483.166
2021-04-04T02:35:00,37.996,1.004,384.388,628.551
2021-04-04T02:40:00,40.206,1.003,1096.333,669.128
2021-04-04T02:45:00,38.914,0.915,469.515,560.798
2021-04-04T02:50:00,30.532,0.971,757.54,238.375
2021-04-04T02:55:00,34.615,0.852,1014.485,275.646
2021-04-04T03:00:00,31.6,1.003,196.11,151.017
2021-04-04T03:05:00,30.288,0.993,1329.447,195.752
2021-04-04T03:10:00,29.745,0.991,390.603,192.532
2021-04-04T03:15:00,28.101,0.899,761.31,152.8
2021-04-04T03:20:00,44.836,0.937,661.576,625.261
2021-04-04T03:25:00,42.718,1.004,1107.882,470.342
2021-04-04T03:30:00,37.032,0.98,852.829,428.776
2021-04-04T03:35:00,38.571,1.001,775.947,402.678
2021-04-04T03:40:00,38.187,1.003,314.425,394.132
2021-04-04T03:45:00,36.022,0.96,489.916,346.775
2021-04-04T03:50:00,40.91,0.82,2114.646,405.713
2021-04-04T03:55:00,47.489,0.88,3702.337,454.577
2021-04-04T04:00:00,44.396,1.003,528.394,510.744
2021-04-04T04:05:00,47.635,0.907,4896.712,462.986
2021-04-04T04:10:00,53.586,1.003,1204.712,702.771
2021-04-04T04:15:00,57.689,0.764,7059.086,422.585
2021-04-04T04:20:00,42.729,0.956,1567.59,639.487
2021-04-04T04:25:00,35.529,0.95,1020.547,459.293
2021-04-04T04:30:00,36.271,0.924,1960.733,347.327
2021-04-04T04:35:00,34.581,0.983,1978.801,286.759
2021-04-04T04:40:00,38.999,0.942,1279.181,402.972
2021-04-04T04:45:00,40.581,0.935,1185.188,427.45
2021-04-04T04:50:00,46.052,0.995,2268.748,583.978
2021-04-04T04:55:00,47.833,0.81,880.162,763.323
2021-04-04T05:10:00,54.632,0.73,4177.158,343.096
2021-04-04T05:15:00,54.255,0.945,3266.376,736.894
2021-04-04T05:20:00,42.173,0.978,7260.056,398.712
2021-04-04T05:25:00,43.235,0.942,1925.242,457.167
2021-04-04T05:30:00,40.992,1.005,1498.46,507.774
2021-04-04T05:35:00,50.045,0.863,953.239,623.505
2021-04-04T05:40:00,46.77,1.004,1558.806,524.619
2021-04-04T05:45:00,43.914,1.003,913.011,600.122
2021-04-04T05:50:00,51.899,0.987,542.493,740.236
2021-04-04T05:55:00,53.852,1.005,788.985,803.116
2021-04-04T06:00:00,44.447,0.93,725.745,499.823
2021-04-04T06:05:00,44.467,0.986,1350.213,677.804
2021-04-04T06:10:00,24.803,1.001,898.06,187.714
2021-04-04T06:15:00,27.596,0.931,697.504,180.296
2021-04-04T06:20:00,26.934,0.944,665.709,214.946
2021-04-04T06:25:00,42.57,0.962,707.843,730.756
2021-04-04T06:30:00,27.418,1.002,178.233,294.138
2021-04-04T06:35:00,32.367,0.972,846.104,290.648
2021-04-04T06:40:00,43.445,0.939,1388.653,964.124
2021-04-04T06:45:00,47.908,0.867,869.576,711.85
2021-04-04T06:50:00,48.123,0.975,1422.864,692.983
2021-04-04T06:55:00,41.602,0.987,796.224,503.232
2021-04-04T07:00:00,44.212,0.752,1880.025,344.582
2021-04-04T07:15:00,37.316,0.832,2394.461,502.936
2021-04-04T07:30:00,47.021,0.967,1770.02,567.149
2021-04-04T07:35:00,45.453,0.889,3225.314,451.035
2021-04-04T07:40:00,46.411,0.996,1777.136,513.207
2021-04-04T07:45:00,48.634,1.003,1309.756,671.747
2021-04-04T07:50:00,39.998,0.919,2182.297,389.533
2021-04-04T07:55:00,41.733,0.93,1498.491,400.217
2021-04-04T08:00:00,44.573,0.955,2044.219,694.184
2021-04-04T08:05:00,26.81,0.952,535.487,137.992
2021-04-04T08:10:00,21.408,1.004,319.344,110.423
2021-04-04T08:15:00,17.634,0.998,330.635,73.519
2021-04-04T08:20:00,16.43,1.0,616.781,65.876
2021-04-04T08:25:00,26.075,0.896,1410.297,185.538
2021-04-04T08:30:00,39.624,0.966,940.946,352.417
2021-04-04T08:35:00,38.06,1.005,2519.108,642.293
2021-04-04T08:40:00,39.514,0.961,861.57,576.905
2021-04-04T08:45:00,42.133,1.004,1024.941,580.388
2021-04-04T08:50:00,41.16,1.001,1073.225,622.777
2021-04-04T08:55:00,39.1,1.004,377.876,507.488
2021-04-04T09:00:00,41.091,0.987,556.947,646.639
2021-04-04T09:05:00,39.001,0.916,2076.166,383.421
2021-04-04T09:10:00,44.961,0.954,2852.266,637.503
2021-04-04T09:15:00,38.533,0.905,766.767,414.896
2021-04-04T09:20:00,44.116,0.911,1653.327,468.06
2021-04-04T09:25:00,57.473,0.878,3022.866,1334.006
