timestamp,rmssd,coverage,low_frequency,high_frequency
2021-04-27T03:20:00,32.033,0.882,317.042,344.089
2021-04-27T03:25:00,34.834,1.001,622.061,257.229
2021-04-27T03:30:00,31.503,1.002,875.658,341.205
2021-04-27T03:35:00,39.163,0.948,827.456,640.347
2021-04-27T03:40:00,34.393,1.004,858.375,419.37
2021-04-27T03:45:00,35.376,1.001,1158.894,462.63
2021-04-27T03:50:00,35.449,1.001,704.218,385.721
2021-04-27T03:55:00,44.687,0.956,1046.594,692.88
2021-04-27T04:00:00,46.841,0.88,1875.796,639.675
2021-04-27T04:05:00,43.569,0.973,568.249,499.583
2021-04-27T04:10:00,37.717,0.983,3306.642,383.908
2021-04-27T04:15:00,34.955,0.991,947.727,299.228
2021-04-27T04:20:00,38.222,0.983,1081.562,303.794
2021-04-27T04:25:00,24.394,1.003,1006.532,96.252
2021-04-27T04:30:00,19.938,0.994,496.533,95.949
2021-04-27T04:35:00,39.0,0.91,2042.772,466.279
2021-04-27T04:40:00,37.398,1.002,1334.351,406.693
2021-04-27T04:45:00,34.027,0.986,714.583,344.1
2021-04-27T04:55:00,50.332,0.981,1708.385,504.724
2021-04-27T05:00:00,46.133,0.911,699.538,446.171
2021-04-27T05:05:00,38.431,0.962,1533.086,279.172
2021-04-27T05:10:00,43.533,0.892,755.563,376.327
2021-04-27T05:15:00,38.148,1.001,1237.077,319.156
2021-04-27T05:20:00,41.292,1.003,571.591,327.608
2021-04-27T05:25:00,45.64,0.855,4149.237,426.275
2021-04-27T05:30:00,49.834,0.985,3871.431,626.827
2021-04-27T05:35:00,54.334,1.0,713.49,838.29
2021-04-27T05:40:00,53.065,1.002,1292.312,917.595
2021-04-27T05:45:00,57.314,1.001,707.538,1143.382
2021-04-27T05:50:00,53.94,0.918,4589.214,519.036
2021-04-27T05:55:00,39.783,0.896,1058.615,374.716
2021-04-27T06:00:00,25.942,0.913,1561.846,112.085
2021-04-27T06:05:00,32.537,1.003,1113.018,238.73
2021-04-27T06:10:00,32.445,0.925,330.927,230.361
2021-04-27T06:15:00,32.572,0.93,3054.784,256.996
2021-04-27T06:20:00,31.124,0.969,1678.502,199.981
2021-04-27T06:25:00,35.706,0.959,1461.814,301.774
2021-04-27T06:30:00,40.507,0.984,1116.975,489.338
2021-04-27T06:35:00,42.515,0.924,1698.077,372.124
2021-04-27T06:40:00,39.315,0.993,1362.716,422.011
2021-04-27T06:45:00,36.445,1.001,952.898,386.528
2021-04-27T06:50:00,40.543,0.889,1238.376,426.962
2021-04-27T06:55:00,34.685,0.931,762.586,239.615
2021-04-27T07:00:00,35.733,1.001,997.017,291.022
2021-04-27T07:05:00,37.388,1.002,483.715,342.259
2021-04-27T07:10:00,36.603,1.004,836.981,359.16
2021-04-27T07:15:00,38.136,0.977,324.454,326.347
2021-04-27T07:20:00,36.951,0.932,1914.801,279.395
2021-04-27T07:25:00,44.241,0.914,3597.427,355.179
2021-04-27T07:35:00,39.491,0.944,2875.547,259.049
2021-04-27T07:40:00,43.078,0.964,1634.092,411.98
2021-04-27T07:45:00,42.864,0.958,2486.234,365.321
2021-04-27T07:55:00,38.075,0.954,1944.198,301.455
2021-04-27T08:00:00,38.47,0.991,1174.576,300.179
2021-04-27T08:05:00,32.555,0.999,878.121,215.124
2021-04-27T08:10:00,38.753,1.005,1553.222,288.111
2021-04-27T08:15:00,44.205,0.884,3392.965,510.915
2021-04-27T08:20:00,40.743,0.904,1304.697,373.335
2021-04-27T08:25:00,27.894,0.927,557.976,138.99
2021-04-27T08:30:00,30.033,0.882,1025.155,228.937
2021-04-27T08:35:00,42.654,0.955,939.185,229.101
2021-04-27T08:40:00,31.162,0.953,1833.567,177.448
2021-04-27T08:45:00,51.757,0.955,1296.049,660.125
2021-04-27T08:50:00,57.481,0.873,1494.428,603.109
2021-04-27T08:55:00,51.129,0.89,3423.912,571.962
2021-04-27T09:00:00,40.91,1.0,676.147,393.669
2021-04-27T09:05:00,48.218,0.984,1812.466,711.614
2021-04-27T09:10:00,41.833,0.943,2509.055,347.162
2021-04-27T09:15:00,44.996,0.916,1887.33,301.775
2021-04-27T09:20:00,42.973,1.0,1171.114,496.117
2021-04-27T09:25:00,45.194,0.995,1119.412,558.787
2021-04-27T09:30:00,43.118,0.988,530.798,594.955
2021-04-27T09:35:00,47.565,1.001,636.755,583.674
2021-04-27T09:40:00,45.469,0.99,564.471,597.973
2021-04-27T09:45:00,52.154,0.954,532.453,960.696
2021-04-27T09:50:00,38.473,1.002,2002.871,226.747
2021-04-27T09:55:00,22.957,1.002,851.622,99.076
2021-04-27T10:00:00,21.275,0.766,1909.189,111.131
