timestamp,value
2021-09-14T06:33:00Z,96.2
2021-09-14T06:34:00Z,95.3
2021-09-14T06:35:00Z,94.6
2021-09-14T06:36:00Z,93.7
2021-09-14T06:37:00Z,92.1
2021-09-14T06:38:00Z,92.2
2021-09-14T06:39:00Z,92.9
2021-09-14T06:40:00Z,92.0
2021-09-14T06:41:00Z,50.0
2021-09-14T06:42:00Z,50.0
2021-09-14T06:43:00Z,93.9
2021-09-14T06:44:00Z,95.6
2021-09-14T06:45:00Z,50.0
2021-09-14T06:46:00Z,93.3
2021-09-14T06:47:01Z,50.0
2021-09-14T06:48:01Z,91.7
2021-09-14T06:49:01Z,93.6
2021-09-14T06:50:01Z,94.3
2021-09-14T06:51:01Z,50.0
2021-09-14T06:52:01Z,91.0
2021-09-14T06:53:01Z,88.5
2021-09-14T06:54:01Z,88.7
2021-09-14T06:55:01Z,89.5
2021-09-14T06:56:01Z,89.9
2021-09-14T06:57:01Z,50.0
2021-09-14T06:58:02Z,90.0
2021-09-14T06:59:02Z,50.0
2021-09-14T07:00:02Z,91.5
2021-09-14T07:01:02Z,92.0
2021-09-14T07:02:02Z,92.2
2021-09-14T07:03:02Z,92.4
2021-09-14T07:04:02Z,92.4
2021-09-14T07:05:02Z,50.0
2021-09-14T07:06:02Z,92.8
2021-09-14T07:07:02Z,93.1
2021-09-14T07:08:02Z,93.3
2021-09-14T07:09:02Z,93.5
2021-09-14T07:10:02Z,93.7
2021-09-14T07:11:02Z,93.9
2021-09-14T07:12:02Z,94.0
2021-09-14T07:13:02Z,94.1
2021-09-14T07:14:02Z,94.1
2021-09-14T07:15:03Z,94.2
2021-09-14T07:16:03Z,94.3
2021-09-14T07:17:03Z,94.4
2021-09-14T07:18:03Z,94.5
2021-09-14T07:19:03Z,94.6
2021-09-14T07:20:03Z,94.6
2021-09-14T07:21:03Z,94.5
2021-09-14T07:22:03Z,94.6
2021-09-14T07:23:03Z,94.6
2021-09-14T07:24:03Z,94.6
2021-09-14T07:25:03Z,94.5
2021-09-14T07:26:03Z,94.5
2021-09-14T07:27:03Z,94.5
2021-09-14T07:28:04Z,94.5
2021-09-14T07:29:04Z,94.4
2021-09-14T07:30:04Z,94.4
2021-09-14T07:31:04Z,94.2
2021-09-14T07:32:04Z,94.4
2021-09-14T07:33:04Z,94.4
2021-09-14T07:34:04Z,94.5
2021-09-14T07:35:04Z,94.3
2021-09-14T07:36:04Z,94.2
2021-09-14T07:37:04Z,50.0
2021-09-14T07:38:04Z,91.6
2021-09-14T07:39:04Z,84.0
2021-09-14T07:40:04Z,76.5
2021-09-14T07:41:05Z,75.1
2021-09-14T07:42:05Z,75.2
2021-09-14T07:43:05Z,75.6
2021-09-14T07:44:05Z,75.8
2021-09-14T07:45:05Z,76.8
2021-09-14T07:46:05Z,77.1
2021-09-14T07:47:05Z,77.1
2021-09-14T07:48:05Z,75.8
2021-09-14T07:49:05Z,75.8
2021-09-14T07:50:05Z,76.0
2021-09-14T07:51:05Z,77.5
2021-09-14T07:52:05Z,78.7
2021-09-14T07:53:05Z,79.2
2021-09-14T07:54:06Z,79.6
2021-09-14T07:55:06Z,79.7
2021-09-14T07:56:06Z,81.6
2021-09-14T07:57:06Z,80.9
2021-09-14T07:58:06Z,82.3
2021-09-14T07:59:06Z,82.1
2021-09-14T08:00:06Z,82.1
2021-09-14T08:01:06Z,50.0
2021-09-14T08:02:06Z,80.9
2021-09-14T08:03:06Z,80.8
2021-09-14T08:04:06Z,81.7
2021-09-14T08:05:06Z,82.9
