timestamp,value
2021-09-25T06:10:00Z,50.0
2021-09-25T06:11:00Z,50.0
2021-09-25T06:12:00Z,50.0
2021-09-25T06:13:00Z,50.0
2021-09-25T06:14:00Z,50.0
2021-09-25T06:15:00Z,50.0
2021-09-25T06:16:00Z,50.0
2021-09-25T06:17:00Z,50.0
2021-09-25T06:18:00Z,50.0
2021-09-25T06:19:00Z,50.0
2021-09-25T06:20:00Z,50.0
2021-09-25T06:21:00Z,50.0
2021-09-25T06:22:00Z,50.0
2021-09-25T06:23:01Z,50.0
2021-09-25T06:24:01Z,78.8
2021-09-25T06:25:01Z,79.1
2021-09-25T06:26:01Z,78.5
2021-09-25T06:27:01Z,77.0
2021-09-25T06:28:01Z,82.4
2021-09-25T06:29:01Z,87.2
2021-09-25T06:30:01Z,90.8
2021-09-25T06:31:01Z,93.0
2021-09-25T06:32:01Z,94.4
2021-09-25T06:33:01Z,95.1
2021-09-25T06:34:01Z,95.8
2021-09-25T06:35:01Z,96.0
2021-09-25T06:36:02Z,96.0
2021-09-25T06:37:02Z,96.0
2021-09-25T06:38:02Z,95.8
2021-09-25T06:39:02Z,95.7
2021-09-25T06:40:02Z,95.7
2021-09-25T06:41:02Z,96.0
2021-09-25T06:42:02Z,95.8
2021-09-25T06:43:02Z,95.6
2021-09-25T06:44:02Z,95.4
2021-09-25T06:45:02Z,95.4
2021-09-25T06:46:02Z,95.4
2021-09-25T06:47:02Z,95.3
2021-09-25T06:48:02Z,95.2
2021-09-25T06:49:03Z,95.1
2021-09-25T06:50:03Z,95.0
2021-09-25T06:51:03Z,95.0
2021-09-25T06:52:03Z,95.2
2021-09-25T06:53:03Z,95.3
2021-09-25T06:54:03Z,95.1
2021-09-25T06:55:03Z,95.2
2021-09-25T06:56:03Z,95.0
2021-09-25T06:57:03Z,94.9
2021-09-25T06:58:03Z,94.8
2021-09-25T06:59:03Z,94.7
2021-09-25T07:00:03Z,50.0
2021-09-25T07:01:04Z,50.0
2021-09-25T07:02:04Z,94.5
2021-09-25T07:03:04Z,94.3
2021-09-25T07:04:04Z,94.6
2021-09-25T07:05:04Z,50.0
2021-09-25T07:06:04Z,92.3
2021-09-25T07:07:04Z,89.7
2021-09-25T07:08:04Z,88.4
2021-09-25T07:09:04Z,87.6
2021-09-25T07:10:04Z,87.5
2021-09-25T07:11:04Z,86.9
