timestamp,value
2021-10-04T06:22:00Z,50.0
2021-10-04T06:23:00Z,50.0
2021-10-04T06:24:00Z,50.0
2021-10-04T06:25:00Z,50.0
2021-10-04T06:26:00Z,50.0
2021-10-04T06:27:00Z,50.0
2021-10-04T06:28:00Z,50.0
2021-10-04T06:29:00Z,77.8
2021-10-04T06:30:00Z,50.0
2021-10-04T06:31:00Z,50.0
2021-10-04T06:32:00Z,77.4
2021-10-04T06:33:00Z,80.5
2021-10-04T06:34:01Z,50.0
2021-10-04T06:35:01Z,50.0
2021-10-04T06:36:01Z,86.2
2021-10-04T06:37:01Z,88.2
2021-10-04T06:38:01Z,89.7
2021-10-04T06:39:01Z,90.8
2021-10-04T06:40:01Z,50.0
2021-10-04T06:41:01Z,50.0
2021-10-04T06:42:01Z,50.0
2021-10-04T06:43:01Z,92.3
2021-10-04T06:44:01Z,93.2
2021-10-04T06:45:01Z,94.1
2021-10-04T06:46:01Z,94.8
2021-10-04T06:47:02Z,95.4
2021-10-04T06:48:02Z,95.5
2021-10-04T06:49:02Z,95.3
2021-10-04T06:50:02Z,95.3
2021-10-04T06:51:02Z,95.4
2021-10-04T06:52:02Z,95.4
2021-10-04T06:53:02Z,95.4
2021-10-04T06:54:02Z,95.5
2021-10-04T06:55:02Z,95.2
2021-10-04T06:56:02Z,95.1
2021-10-04T06:57:02Z,95.0
2021-10-04T06:58:02Z,95.0
2021-10-04T06:59:03Z,94.8
2021-10-04T07:00:03Z,94.8
2021-10-04T07:01:03Z,95.1
2021-10-04T07:02:03Z,94.8
2021-10-04T07:03:03Z,94.7
2021-10-04T07:04:03Z,94.5
2021-10-04T07:05:03Z,94.6
2021-10-04T07:06:03Z,94.7
2021-10-04T07:07:03Z,94.5
2021-10-04T07:08:03Z,94.4
2021-10-04T07:09:03Z,50.0
2021-10-04T07:10:03Z,94.9
2021-10-04T07:11:03Z,96.6
2021-10-04T07:12:04Z,97.7
2021-10-04T07:13:04Z,98.2
2021-10-04T07:14:04Z,98.5
2021-10-04T07:15:04Z,98.7
2021-10-04T07:16:04Z,97.9
2021-10-04T07:17:04Z,97.7
2021-10-04T07:18:04Z,97.7
2021-10-04T07:19:04Z,97.6
2021-10-04T07:20:04Z,97.5
2021-10-04T07:21:04Z,97.6
2021-10-04T07:22:04Z,97.4
2021-10-04T07:23:04Z,96.7
2021-10-04T07:24:05Z,50.0
2021-10-04T07:25:05Z,96.1
2021-10-04T07:26:05Z,95.2
2021-10-04T07:27:05Z,50.0
2021-10-04T07:28:05Z,94.4
2021-10-04T07:29:05Z,93.9
2021-10-04T07:30:05Z,93.7
2021-10-04T07:31:05Z,92.9
2021-10-04T07:32:05Z,92.4
2021-10-04T07:33:05Z,92.8
2021-10-04T07:34:05Z,91.8
2021-10-04T07:35:06Z,91.5
2021-10-04T07:36:06Z,90.0
2021-10-04T07:37:06Z,50.0
2021-10-04T07:38:06Z,90.5
2021-10-04T07:39:06Z,92.2
2021-10-04T07:40:06Z,93.1
2021-10-04T07:41:06Z,93.6
2021-10-04T07:42:06Z,94.0
2021-10-04T07:43:06Z,94.2
2021-10-04T07:44:07Z,94.5
2021-10-04T07:45:07Z,94.5
2021-10-04T07:46:07Z,50.0
2021-10-04T07:47:07Z,94.7
2021-10-04T07:48:07Z,94.8
2021-10-04T07:49:07Z,94.8
2021-10-04T07:50:07Z,95.0
2021-10-04T07:51:08Z,95.0
2021-10-04T07:52:08Z,94.7
2021-10-04T07:53:08Z,94.6
2021-10-04T07:54:08Z,94.5
2021-10-04T07:55:08Z,94.8
2021-10-04T07:56:08Z,94.9
2021-10-04T07:57:09Z,95.2
2021-10-04T07:58:09Z,95.1
2021-10-04T07:59:09Z,95.0
2021-10-04T08:00:09Z,95.1
2021-10-04T08:01:09Z,95.0
2021-10-04T08:02:10Z,94.7
2021-10-04T08:03:10Z,50.0
2021-10-04T08:04:10Z,94.1
2021-10-04T08:05:10Z,93.8
2021-10-04T08:06:10Z,94.0
2021-10-04T08:07:10Z,93.8
2021-10-04T08:08:10Z,94.1
2021-10-04T08:09:11Z,94.2
2021-10-04T08:10:11Z,50.0
2021-10-04T08:11:11Z,50.0
2021-10-04T08:12:11Z,92.9
2021-10-04T08:13:11Z,92.9
2021-10-04T08:14:12Z,93.6
2021-10-04T08:15:12Z,93.7
2021-10-04T08:16:12Z,92.6
2021-10-04T08:17:12Z,92.5
2021-10-04T08:18:12Z,92.2
2021-10-04T08:19:12Z,92.4
2021-10-04T08:20:13Z,92.5
2021-10-04T08:21:13Z,92.8
2021-10-04T08:22:13Z,93.4
2021-10-04T08:23:13Z,93.5
2021-10-04T08:24:13Z,94.0
2021-10-04T08:25:13Z,94.5
2021-10-04T08:26:14Z,94.4
2021-10-04T08:27:14Z,94.8
2021-10-04T08:28:14Z,93.9
2021-10-04T08:29:14Z,94.2
2021-10-04T08:30:14Z,94.5
2021-10-04T08:31:15Z,94.8
2021-10-04T08:32:15Z,94.9
2021-10-04T08:33:15Z,95.0
2021-10-04T08:34:15Z,95.2
2021-10-04T08:35:15Z,95.2
2021-10-04T08:36:15Z,94.8
2021-10-04T08:37:16Z,94.9
2021-10-04T08:38:16Z,95.3
2021-10-04T08:39:16Z,95.5
2021-10-04T08:40:16Z,95.8
2021-10-04T08:41:16Z,95.7
2021-10-04T08:42:16Z,95.4
2021-10-04T08:43:17Z,95.1
2021-10-04T08:44:17Z,95.5
2021-10-04T08:45:17Z,95.7
2021-10-04T08:46:17Z,95.9
2021-10-04T08:47:17Z,96.0
2021-10-04T08:48:17Z,96.2
2021-10-04T08:49:18Z,96.2
2021-10-04T08:50:18Z,96.2
2021-10-04T08:51:18Z,96.2
2021-10-04T08:52:18Z,96.3
2021-10-04T08:53:18Z,96.2
2021-10-04T08:54:18Z,95.6
2021-10-04T08:55:19Z,95.7
2021-10-04T08:56:19Z,50.0
2021-10-04T08:57:19Z,95.6
2021-10-04T08:58:19Z,94.8
2021-10-04T08:59:19Z,50.0
2021-10-04T09:00:19Z,50.0
2021-10-04T09:01:20Z,91.6
2021-10-04T09:02:20Z,89.4
2021-10-04T09:03:20Z,79.2
2021-10-04T09:04:20Z,75.9
2021-10-04T09:05:20Z,76.7
2021-10-04T09:06:21Z,79.0
2021-10-04T09:07:21Z,77.6
2021-10-04T09:08:21Z,80.2
2021-10-04T09:09:21Z,80.2
2021-10-04T09:10:21Z,80.1
2021-10-04T09:11:21Z,80.1
2021-10-04T09:12:22Z,79.2
2021-10-04T09:13:22Z,77.0
2021-10-04T09:14:22Z,76.1
2021-10-04T09:15:22Z,76.4
2021-10-04T09:16:22Z,76.9
2021-10-04T09:17:22Z,75.6
