timestamp,value
2021-09-04T05:17:30Z,85.0
2021-09-04T05:18:30Z,87.8
2021-09-04T05:19:30Z,90.5
2021-09-04T05:20:30Z,93.1
2021-09-04T05:21:30Z,95.3
2021-09-04T05:22:30Z,50.0
2021-09-04T05:23:30Z,50.0
2021-09-04T05:24:30Z,50.0
2021-09-04T05:25:30Z,89.3
2021-09-04T05:26:30Z,87.9
2021-09-04T05:27:30Z,50.0
2021-09-04T05:28:31Z,86.6
2021-09-04T05:29:31Z,90.5
2021-09-04T05:30:31Z,93.2
2021-09-04T05:31:31Z,95.0
2021-09-04T05:32:31Z,96.1
2021-09-04T05:33:31Z,96.5
2021-09-04T05:34:32Z,96.9
2021-09-04T05:35:32Z,97.3
2021-09-04T05:36:32Z,94.5
2021-09-04T05:37:32Z,50.0
2021-09-04T05:38:32Z,93.7
2021-09-04T05:39:32Z,91.9
2021-09-04T05:40:33Z,90.6
2021-09-04T05:41:33Z,88.5
2021-09-04T05:42:33Z,88.0
2021-09-04T05:43:33Z,87.5
2021-09-04T05:44:33Z,87.4
2021-09-04T05:45:33Z,87.8
2021-09-04T05:46:34Z,87.5
2021-09-04T05:47:34Z,87.6
2021-09-04T05:48:34Z,87.7
2021-09-04T05:49:34Z,87.6
2021-09-04T05:50:34Z,87.3
2021-09-04T05:51:34Z,87.6
2021-09-04T05:52:35Z,87.4
2021-09-04T05:53:35Z,87.4
2021-09-04T05:54:35Z,87.7
2021-09-04T05:55:35Z,87.7
2021-09-04T05:56:35Z,87.2
2021-09-04T05:57:35Z,87.4
2021-09-04T05:58:35Z,87.6
2021-09-04T05:59:36Z,87.4
2021-09-04T06:00:36Z,87.5
2021-09-04T06:01:36Z,87.6
2021-09-04T06:02:36Z,87.8
2021-09-04T06:03:36Z,88.0
2021-09-04T06:04:36Z,88.4
2021-09-04T06:05:37Z,88.6
2021-09-04T06:06:37Z,88.7
2021-09-04T06:07:37Z,88.8
2021-09-04T06:08:37Z,89.1
2021-09-04T06:09:37Z,89.2
2021-09-04T06:10:37Z,89.4
2021-09-04T06:11:38Z,89.8
2021-09-04T06:12:38Z,90.7
2021-09-04T06:13:38Z,91.5
2021-09-04T06:14:38Z,91.5
2021-09-04T06:15:38Z,92.0
2021-09-04T06:16:38Z,91.3
2021-09-04T06:17:39Z,92.2
2021-09-04T06:18:39Z,93.0
2021-09-04T06:19:39Z,94.1
2021-09-04T06:20:39Z,94.5
2021-09-04T06:21:39Z,94.3
2021-09-04T06:22:39Z,93.5
2021-09-04T06:23:40Z,93.5
2021-09-04T06:24:40Z,94.1
2021-09-04T06:25:40Z,94.0
2021-09-04T06:26:40Z,94.9
2021-09-04T06:27:40Z,94.3
2021-09-04T06:28:40Z,94.3
2021-09-04T06:29:40Z,95.2
2021-09-04T06:30:41Z,95.2
2021-09-04T06:31:41Z,96.0
2021-09-04T06:32:41Z,97.1
2021-09-04T06:33:41Z,96.9
2021-09-04T06:34:41Z,96.3
2021-09-04T06:35:41Z,96.5
2021-09-04T06:36:42Z,97.3
2021-09-04T06:37:42Z,97.1
2021-09-04T06:38:42Z,97.2
2021-09-04T06:39:42Z,50.0
2021-09-04T06:40:42Z,95.3
2021-09-04T06:41:42Z,93.8
2021-09-04T06:42:43Z,94.1
2021-09-04T06:43:43Z,50.0
2021-09-04T06:44:43Z,93.9
2021-09-04T06:45:43Z,94.3
2021-09-04T06:46:43Z,94.1
2021-09-04T06:47:43Z,94.4
2021-09-04T06:48:44Z,94.5
2021-09-04T06:49:44Z,94.8
2021-09-04T06:50:44Z,94.8
2021-09-04T06:51:44Z,95.0
2021-09-04T06:52:44Z,95.2
2021-09-04T06:53:44Z,95.7
2021-09-04T06:54:44Z,96.2
2021-09-04T06:55:45Z,96.4
2021-09-04T06:56:45Z,96.4
2021-09-04T06:57:45Z,95.9
2021-09-04T06:58:45Z,96.6
2021-09-04T06:59:45Z,97.0
2021-09-04T07:00:46Z,96.6
2021-09-04T07:01:46Z,96.8
2021-09-04T07:02:46Z,96.7
2021-09-04T07:03:46Z,50.0
2021-09-04T07:04:46Z,95.4
2021-09-04T07:05:46Z,92.9
2021-09-04T07:06:47Z,93.2
2021-09-04T07:07:47Z,93.2
2021-09-04T07:08:47Z,91.2
2021-09-04T07:09:47Z,88.3
2021-09-04T07:10:48Z,88.5
2021-09-04T07:11:48Z,88.4
2021-09-04T07:12:48Z,50.0
2021-09-04T07:13:48Z,88.7
2021-09-04T07:14:48Z,89.2
2021-09-04T07:15:48Z,90.3
2021-09-04T07:16:48Z,90.6
2021-09-04T07:17:49Z,91.3
2021-09-04T07:18:49Z,50.0
2021-09-04T07:19:49Z,91.1
2021-09-04T07:20:49Z,89.5
2021-09-04T07:21:49Z,89.3
2021-09-04T07:22:50Z,50.0
2021-09-04T07:23:50Z,89.2
2021-09-04T07:24:50Z,86.4
2021-09-04T07:25:50Z,83.0
2021-09-04T07:26:50Z,80.1
2021-09-04T07:27:50Z,78.3
2021-09-04T07:28:51Z,77.3
2021-09-04T07:29:51Z,76.9
2021-09-04T07:30:51Z,50.0
2021-09-04T07:31:51Z,50.0
2021-09-04T07:32:51Z,78.2
2021-09-04T07:33:51Z,82.2
2021-09-04T07:34:52Z,84.6
2021-09-04T07:35:52Z,86.1
2021-09-04T07:36:52Z,86.4
2021-09-04T07:37:52Z,87.1
2021-09-04T07:38:52Z,87.1
2021-09-04T07:39:52Z,87.0
2021-09-04T07:40:53Z,86.8
2021-09-04T07:41:53Z,87.1
2021-09-04T07:42:53Z,88.5
2021-09-04T07:43:53Z,90.0
2021-09-04T07:44:53Z,90.3
2021-09-04T07:45:54Z,91.4
2021-09-04T07:46:54Z,50.0
2021-09-04T07:47:54Z,91.8
2021-09-04T07:48:54Z,92.8
2021-09-04T07:49:54Z,92.4
2021-09-04T07:50:54Z,91.8
2021-09-04T07:51:55Z,90.4
2021-09-04T07:52:55Z,89.8
2021-09-04T07:53:55Z,89.5
2021-09-04T07:54:55Z,89.8
2021-09-04T07:55:55Z,89.8
2021-09-04T07:56:55Z,90.2
2021-09-04T07:57:56Z,50.0
2021-09-04T07:58:56Z,90.2
2021-09-04T07:59:56Z,89.8
2021-09-04T08:00:56Z,50.0
2021-09-04T08:01:57Z,50.0
2021-09-04T08:02:57Z,90.6
2021-09-04T08:03:57Z,92.2
2021-09-04T08:04:57Z,91.6
2021-09-04T08:05:57Z,92.3
2021-09-04T08:06:57Z,93.7
2021-09-04T08:07:57Z,92.9
2021-09-04T08:08:58Z,91.5
2021-09-04T08:09:58Z,90.2
2021-09-04T08:10:58Z,88.4
2021-09-04T08:11:58Z,85.6
2021-09-04T08:12:58Z,84.5
2021-09-04T08:13:58Z,82.5
2021-09-04T08:14:58Z,83.3
2021-09-04T08:15:58Z,84.0
2021-09-04T08:16:58Z,83.2
2021-09-04T08:17:58Z,81.1
2021-09-04T08:18:59Z,82.1
2021-09-04T08:19:59Z,50.0
2021-09-04T08:20:59Z,82.3
2021-09-04T08:21:59Z,85.9
2021-09-04T08:22:59Z,87.8
2021-09-04T08:23:59Z,86.5
2021-09-04T08:24:59Z,86.8
2021-09-04T08:26:00Z,89.4
2021-09-04T08:27:00Z,90.6
2021-09-04T08:28:00Z,91.8
2021-09-04T08:29:00Z,92.6
2021-09-04T08:30:00Z,94.2
2021-09-04T08:31:00Z,94.9
2021-09-04T08:32:00Z,95.9
2021-09-04T08:33:00Z,95.5
2021-09-04T08:34:00Z,94.7
2021-09-04T08:35:00Z,95.6
2021-09-04T08:36:00Z,95.1
2021-09-04T08:37:00Z,96.3
2021-09-04T08:38:00Z,95.5
2021-09-04T08:39:01Z,96.1
2021-09-04T08:40:01Z,50.0
2021-09-04T08:41:01Z,94.9
2021-09-04T08:42:01Z,96.9
2021-09-04T08:43:01Z,95.5
2021-09-04T08:44:01Z,94.6
2021-09-04T08:45:01Z,95.0
2021-09-04T08:46:01Z,93.1
2021-09-04T08:47:01Z,91.2
2021-09-04T08:48:01Z,90.9
2021-09-04T08:49:01Z,90.3
2021-09-04T08:50:01Z,88.1
2021-09-04T08:51:01Z,88.6
2021-09-04T08:52:01Z,88.5
2021-09-04T08:53:02Z,87.6
2021-09-04T08:54:02Z,87.9
2021-09-04T08:55:02Z,86.9
2021-09-04T08:56:02Z,50.0
2021-09-04T08:57:02Z,50.0
2021-09-04T08:58:02Z,85.0
2021-09-04T08:59:02Z,82.4
2021-09-04T09:00:02Z,50.0
2021-09-04T09:01:02Z,81.6
2021-09-04T09:02:02Z,76.7
2021-09-04T09:03:02Z,75.7
2021-09-04T09:04:02Z,75.7
2021-09-04T09:05:02Z,50.0
2021-09-04T09:06:03Z,76.0
2021-09-04T09:07:03Z,80.0
2021-09-04T09:08:03Z,85.7
2021-09-04T09:09:03Z,88.8
2021-09-04T09:10:03Z,91.6
2021-09-04T09:11:03Z,89.7
2021-09-04T09:12:03Z,87.8
2021-09-04T09:13:03Z,87.4
2021-09-04T09:14:03Z,86.7
2021-09-04T09:15:03Z,86.3
2021-09-04T09:16:03Z,86.7
2021-09-04T09:17:04Z,86.6
2021-09-04T09:18:04Z,87.3
2021-09-04T09:19:04Z,87.1
2021-09-04T09:20:04Z,87.6
2021-09-04T09:21:04Z,88.1
2021-09-04T09:22:04Z,50.0
2021-09-04T09:23:04Z,50.0
2021-09-04T09:24:04Z,50.0
2021-09-04T09:25:04Z,86.4
2021-09-04T09:26:04Z,89.0
2021-09-04T09:27:04Z,91.0
2021-09-04T09:28:04Z,50.0
2021-09-04T09:29:04Z,91.6
2021-09-04T09:30:04Z,92.2
2021-09-04T09:31:04Z,93.0
2021-09-04T09:32:05Z,93.2
2021-09-04T09:33:05Z,93.7
