timestamp,value
2020-12-02T15:13:30Z,88.1
2020-12-02T15:14:30Z,88.3
2020-12-02T15:15:30Z,89.3
2020-12-02T15:16:30Z,89.5
2020-12-02T15:17:30Z,89.7
2020-12-02T15:18:30Z,89.9
2020-12-02T15:19:30Z,89.8
2020-12-02T15:20:30Z,90.6
2020-12-02T15:21:30Z,91.0
2020-12-02T15:22:30Z,90.8
2020-12-02T15:23:30Z,90.9
2020-12-02T15:24:31Z,90.8
2020-12-02T15:25:31Z,90.9
2020-12-02T15:26:31Z,91.2
2020-12-02T15:27:31Z,91.0
2020-12-02T15:28:31Z,91.2
2020-12-02T15:29:31Z,91.1
2020-12-02T15:30:31Z,91.0
2020-12-02T15:31:32Z,50.0
2020-12-02T15:32:32Z,91.9
2020-12-02T15:33:32Z,90.6
2020-12-02T15:34:32Z,50.0
2020-12-02T15:35:32Z,90.3
2020-12-02T15:36:32Z,50.0
2020-12-02T15:37:32Z,90.1
2020-12-02T15:38:32Z,50.0
2020-12-02T15:39:32Z,89.7
2020-12-02T15:40:32Z,90.5
2020-12-02T15:41:32Z,91.4
2020-12-02T15:42:32Z,91.8
2020-12-02T15:43:33Z,92.3
2020-12-02T15:44:33Z,92.5
2020-12-02T15:45:33Z,50.0
2020-12-02T15:46:33Z,89.3
2020-12-02T15:47:33Z,86.7
2020-12-02T15:48:33Z,84.3
2020-12-02T15:49:33Z,83.0
2020-12-02T15:50:33Z,81.9
2020-12-02T15:51:33Z,81.0
2020-12-02T15:52:33Z,80.5
2020-12-02T15:53:33Z,80.5
2020-12-02T15:54:34Z,80.3
2020-12-02T15:55:34Z,80.5
2020-12-02T15:56:34Z,80.2
2020-12-02T15:57:34Z,80.2
2020-12-02T15:58:34Z,79.8
2020-12-02T15:59:34Z,50.0
2020-12-02T16:00:34Z,79.7
2020-12-02T16:01:34Z,83.2
2020-12-02T16:02:34Z,85.4
2020-12-02T16:03:34Z,87.5
2020-12-02T16:04:34Z,89.0
2020-12-02T16:05:34Z,89.8
2020-12-02T16:06:35Z,90.7
2020-12-02T16:07:35Z,92.0
2020-12-02T16:08:35Z,92.1
2020-12-02T16:09:35Z,50.0
2020-12-02T16:10:35Z,92.3
2020-12-02T16:11:35Z,92.3
2020-12-02T16:12:35Z,92.5
2020-12-02T16:13:35Z,92.6
2020-12-02T16:14:35Z,92.7
2020-12-02T16:15:35Z,92.4
2020-12-02T16:16:35Z,92.4
2020-12-02T16:17:35Z,92.7
2020-12-02T16:18:35Z,93.0
2020-12-02T16:19:36Z,93.2
2020-12-02T16:20:36Z,93.3
2020-12-02T16:21:36Z,93.5
2020-12-02T16:22:36Z,93.8
2020-12-02T16:23:36Z,93.7
2020-12-02T16:24:36Z,93.4
2020-12-02T16:25:36Z,92.9
2020-12-02T16:26:36Z,92.7
2020-12-02T16:27:36Z,92.6
2020-12-02T16:28:36Z,92.6
2020-12-02T16:29:36Z,92.8
2020-12-02T16:30:36Z,92.7
2020-12-02T16:31:37Z,92.7
2020-12-02T16:32:37Z,92.7
2020-12-02T16:33:37Z,92.6
2020-12-02T16:34:37Z,91.9
2020-12-02T16:35:37Z,91.9
2020-12-02T16:36:37Z,92.2
2020-12-02T16:37:37Z,92.1
2020-12-02T16:38:37Z,50.0
2020-12-02T16:39:37Z,91.7
2020-12-02T16:40:37Z,90.7
2020-12-02T16:41:37Z,90.1
2020-12-02T16:42:38Z,89.7
2020-12-02T16:43:38Z,89.6
2020-12-02T16:44:38Z,89.4
2020-12-02T16:45:38Z,89.5
2020-12-02T16:46:38Z,89.6
2020-12-02T16:47:38Z,89.6
2020-12-02T16:48:38Z,90.1
2020-12-02T16:49:39Z,89.7
2020-12-02T16:50:39Z,50.0
