timestamp,value
2021-09-12T05:31:00Z,50.0
2021-09-12T05:32:00Z,92.5
2021-09-12T05:33:00Z,88.1
2021-09-12T05:34:00Z,86.9
2021-09-12T05:35:00Z,83.1
2021-09-12T05:36:00Z,50.0
2021-09-12T05:37:00Z,82.9
2021-09-12T05:38:00Z,78.7
2021-09-12T05:39:00Z,76.9
2021-09-12T05:40:00Z,76.4
2021-09-12T05:41:00Z,75.8
2021-09-12T05:42:00Z,50.0
2021-09-12T05:43:00Z,50.0
2021-09-12T05:44:00Z,75.6
2021-09-12T05:45:00Z,50.0
2021-09-12T05:46:01Z,79.4
2021-09-12T05:47:01Z,81.9
2021-09-12T05:48:01Z,83.7
2021-09-12T05:49:01Z,85.0
2021-09-12T05:50:01Z,85.6
2021-09-12T05:51:01Z,86.0
2021-09-12T05:52:01Z,86.6
2021-09-12T05:53:01Z,86.9
2021-09-12T05:54:01Z,87.0
2021-09-12T05:55:01Z,87.2
2021-09-12T05:56:01Z,87.4
2021-09-12T05:57:01Z,87.8
2021-09-12T05:58:01Z,87.7
2021-09-12T05:59:02Z,88.0
2021-09-12T06:00:02Z,88.1
2021-09-12T06:01:02Z,88.3
2021-09-12T06:02:02Z,88.3
2021-09-12T06:03:02Z,88.3
2021-09-12T06:04:02Z,88.3
2021-09-12T06:05:02Z,88.4
2021-09-12T06:06:02Z,88.3
2021-09-12T06:07:02Z,88.5
2021-09-12T06:08:02Z,88.7
2021-09-12T06:09:02Z,88.7
2021-09-12T06:10:03Z,88.7
2021-09-12T06:11:03Z,88.8
2021-09-12T06:12:03Z,88.8
2021-09-12T06:13:03Z,89.2
2021-09-12T06:14:03Z,89.3
2021-09-12T06:15:03Z,89.3
2021-09-12T06:16:03Z,89.4
2021-09-12T06:17:03Z,89.4
2021-09-12T06:18:03Z,89.5
2021-09-12T06:19:03Z,89.6
2021-09-12T06:20:03Z,89.7
2021-09-12T06:21:03Z,89.6
2021-09-12T06:22:03Z,89.6
2021-09-12T06:23:04Z,89.6
2021-09-12T06:24:04Z,89.9
2021-09-12T06:25:04Z,89.9
2021-09-12T06:26:04Z,89.9
2021-09-12T06:27:04Z,90.0
2021-09-12T06:28:04Z,89.9
2021-09-12T06:29:04Z,90.1
2021-09-12T06:30:04Z,90.1
2021-09-12T06:31:04Z,90.3
2021-09-12T06:32:04Z,90.5
2021-09-12T06:33:04Z,90.5
2021-09-12T06:34:04Z,90.4
2021-09-12T06:35:04Z,90.4
2021-09-12T06:36:05Z,90.5
2021-09-12T06:37:05Z,90.4
2021-09-12T06:38:05Z,90.5
2021-09-12T06:39:05Z,90.6
2021-09-12T06:40:05Z,50.0
2021-09-12T06:41:05Z,88.8
2021-09-12T06:42:05Z,87.5
2021-09-12T06:43:05Z,87.1
2021-09-12T06:44:05Z,86.4
2021-09-12T06:45:05Z,86.3
2021-09-12T06:46:05Z,86.4
2021-09-12T06:47:05Z,86.5
2021-09-12T06:48:05Z,86.8
2021-09-12T06:49:05Z,86.0
2021-09-12T06:50:06Z,86.7
2021-09-12T06:51:06Z,87.5
2021-09-12T06:52:06Z,86.9
2021-09-12T06:53:06Z,50.0
2021-09-12T06:54:06Z,50.0
2021-09-12T06:55:06Z,88.9
2021-09-12T06:56:06Z,90.7
2021-09-12T06:57:06Z,92.0
2021-09-12T06:58:06Z,92.6
2021-09-12T06:59:06Z,93.2
2021-09-12T07:00:06Z,93.6
2021-09-12T07:01:06Z,50.0
2021-09-12T07:02:06Z,93.8
2021-09-12T07:03:06Z,92.5
2021-09-12T07:04:06Z,91.9
2021-09-12T07:05:07Z,91.5
2021-09-12T07:06:07Z,91.4
2021-09-12T07:07:07Z,50.0
2021-09-12T07:08:07Z,90.5
2021-09-12T07:09:07Z,90.6
2021-09-12T07:10:07Z,90.6
2021-09-12T07:11:07Z,90.8
2021-09-12T07:12:08Z,90.8
2021-09-12T07:13:08Z,91.0
2021-09-12T07:14:08Z,91.2
2021-09-12T07:15:08Z,91.4
2021-09-12T07:16:08Z,50.0
2021-09-12T07:17:09Z,91.8
2021-09-12T07:18:09Z,92.3
2021-09-12T07:19:09Z,92.5
2021-09-12T07:20:09Z,92.8
2021-09-12T07:21:09Z,92.6
2021-09-12T07:22:10Z,50.0
2021-09-12T07:23:10Z,90.7
2021-09-12T07:24:10Z,89.2
2021-09-12T07:25:10Z,87.7
2021-09-12T07:26:10Z,87.4
2021-09-12T07:27:10Z,86.9
2021-09-12T07:28:11Z,50.0
2021-09-12T07:29:11Z,88.5
2021-09-12T07:30:11Z,89.9
2021-09-12T07:31:11Z,90.8
2021-09-12T07:32:11Z,91.4
2021-09-12T07:33:12Z,92.4
2021-09-12T07:34:12Z,92.9
2021-09-12T07:35:12Z,93.3
2021-09-12T07:36:12Z,50.0
2021-09-12T07:37:12Z,94.1
2021-09-12T07:38:12Z,94.9
2021-09-12T07:39:12Z,50.0
2021-09-12T07:40:13Z,94.9
2021-09-12T07:41:13Z,94.7
2021-09-12T07:42:13Z,94.7
2021-09-12T07:43:13Z,94.3
2021-09-12T07:44:13Z,94.9
2021-09-12T07:45:14Z,94.9
2021-09-12T07:46:14Z,50.0
2021-09-12T07:47:14Z,95.0
2021-09-12T07:48:14Z,92.7
2021-09-12T07:49:14Z,50.0
2021-09-12T07:50:14Z,50.0
2021-09-12T07:51:15Z,92.0
2021-09-12T07:52:15Z,91.5
2021-09-12T07:53:15Z,90.9
2021-09-12T07:54:15Z,90.5
2021-09-12T07:55:15Z,91.5
2021-09-12T07:56:15Z,91.0
2021-09-12T07:57:16Z,92.3
2021-09-12T07:58:16Z,93.4
2021-09-12T07:59:16Z,94.9
2021-09-12T08:00:16Z,93.1
2021-09-12T08:01:16Z,92.2
2021-09-12T08:02:16Z,92.0
2021-09-12T08:03:16Z,92.6
2021-09-12T08:04:17Z,92.7
2021-09-12T08:05:17Z,90.4
2021-09-12T08:06:17Z,50.0
2021-09-12T08:07:17Z,86.7
2021-09-12T08:08:17Z,86.5
2021-09-12T08:09:17Z,87.9
2021-09-12T08:10:18Z,89.6
2021-09-12T08:11:18Z,88.6
2021-09-12T08:12:18Z,87.6
2021-09-12T08:13:18Z,89.5
2021-09-12T08:14:18Z,91.4
2021-09-12T08:15:18Z,92.1
2021-09-12T08:16:18Z,93.4
2021-09-12T08:17:19Z,93.8
2021-09-12T08:18:19Z,95.1
2021-09-12T08:19:19Z,96.0
2021-09-12T08:20:19Z,94.7
2021-09-12T08:21:19Z,50.0
2021-09-12T08:22:19Z,94.3
2021-09-12T08:23:19Z,94.6
2021-09-12T08:24:20Z,94.7
2021-09-12T08:25:20Z,94.7
2021-09-12T08:26:20Z,94.7
2021-09-12T08:27:20Z,94.8
2021-09-12T08:28:20Z,50.0
2021-09-12T08:29:20Z,50.0
2021-09-12T08:30:21Z,94.1
2021-09-12T08:31:21Z,91.9
2021-09-12T08:32:21Z,91.5
2021-09-12T08:33:21Z,90.6
2021-09-12T08:34:21Z,89.7
2021-09-12T08:35:21Z,89.8
2021-09-12T08:36:22Z,89.7
2021-09-12T08:37:22Z,50.0
2021-09-12T08:38:22Z,88.6
2021-09-12T08:39:22Z,89.9
2021-09-12T08:40:22Z,89.9
2021-09-12T08:41:22Z,50.0
2021-09-12T08:42:22Z,90.0
2021-09-12T08:43:23Z,90.6
2021-09-12T08:44:23Z,92.1
2021-09-12T08:45:23Z,94.1
2021-09-12T08:46:23Z,94.3
2021-09-12T08:47:23Z,50.0
2021-09-12T08:48:23Z,93.3
2021-09-12T08:49:24Z,94.4
2021-09-12T08:50:24Z,95.1
2021-09-12T08:51:24Z,95.5
2021-09-12T08:52:24Z,95.8
2021-09-12T08:53:24Z,96.0
2021-09-12T08:54:24Z,96.5
